id,name,名称,iata_code 
2955,Xangongo Airport,赞贡戈,XGN
30653,N'zeto Airport,恩泽托,ARZ
2956,Nzagi Airport,恩扎吉,NZA
30698,Booue Airport,布埃,BGB
31737,Ndende Airport,恩登德,KDN
31202,Fougamou Airport,福加穆,FOU
31880,M'Bigou Airport,M'Bigou,MBC
31902,Moabi Airport,莫阿比,MGX
31736,Ville Airport,维尔,KDJ
2957,Koulamoutou Mabimbi Airport,库拉穆图·马宾比,KOU
2958,Mouilla Ville Airport,穆伊拉维尔,MJL
2959,Oyem Airport,奥耶姆,OYE
2960,Okondja Airport,奥孔贾,OKN
2961,Lambarene Airport,Lambarene,LBQ
31976,Minvoul Airport,明武尔,MVX
2962,Bitam Airport,比塔姆,BMM
31894,Moanda Airport,莫安达,MFF
31915,Mekambo Airport,梅坎博,MKB
2963,Port Gentil Airport,真蒂港,POG
2964,Omboue Hospital Airport,奥姆布医院,OMB
311974,Tchongorove Airport,Tchongorove,IGE
2965,Makokou Airport,Makokou,MKU
2966,Libreville Leon M'ba International Airport,利伯维尔莱昂姆巴,LBV
31999,Mitzic Airport,Mitzic,MZC
2967,M'Vengue El Hadj Omar Bongo Ondimba International Airport,M'Vengue El Hadj Omar Bongo Ondimba,MVB
31857,Lastourville Airport,拉斯托维尔,LTL
32428,Tchibanga Airport,Tchibanga,TCH
31984,Mayumba Airport,马尤巴,MYB
312910,Foya Airport,福亚,FOY
2968,Principe Airport,普林西比,PCP
2969,S茫o Tom茅 International Airport,S茫o汤姆茅 ,TMS
29661,Angoche Airport,安戈什,ANO
2970,Beira Airport,贝拉,BEW
29811,Cuamba Airport,库安巴,FXO
2971,Chimoio Airport,奇莫约,VPY
29974,Inhaca Airport,Inhaca,IHC
2972,Inhambane Airport,伊尼扬巴内,INH
2973,Lichinga Airport,利钦加,VXC
2974,Lumbo Airport,蓝波,LFB
2975,Maputo Airport,马普托,MPM
2976,Mueda Airport,木田,MUD
2977,Moc铆mboa da Praia Airport,莫克铆姆巴达普拉亚,MZB
2979,Nacala Airport,纳卡拉,MNC
2980,Nampula Airport,楠普拉,APL
2981,Pemba Airport,彭巴,POL
30279,Ponta do Ouro Airport,蓬塔杜奥罗,PDD
2982,Quelimane Airport,克利马内,UEL
2984,Chingozi Airport,钦戈齐,TET
2986,Vilankulo Airport,维兰库洛,VNX
32579,Xai-Xai Airport,赛赛,VJB
30886,Desroches Airport,德罗什,DES
2993,Seychelles International Airport,塞舌尔,SEZ
312943,Fossil Downs Airport,化石唐斯,FSL
2994,Praslin Airport,普拉斯林,PRI
30691,Bird Island Airport,鸟岛,BDI
30884,Denis Island Airport,丹尼斯岛,DEI
31204,Fr茅gate Island Airport,Fr公司茅盖特岛,FRK
32383,Sarh Airport,萨尔,SRH
32099,Bongor Airport,邦戈尔,OGR
2996,Abeche Airport,阿贝歇,AEH
2997,Moundou Airport,蒙杜,MQQ
31855,Lai Airport,莱,LTC
30658,Ati Airport,阿提,ATV
2998,N'Djamena International Airport,恩贾梅纳,NDJ
30765,Bokoro Airport,博科罗,BKR
32130,Bol-Berim Airport,波尔贝里姆,OTC
31975,Mongo Airport,蒙戈,MVO
30639,Am Timan Airport,Am Timan,AMC
32163,Pala Airport,帕拉,PLF
32134,Bousso Airport,布索,OUT
30641,Mao Airport,毛,AMO
2999,Faya Largeau Airport,法亚拉格瑙,FYT
312835,Fulleborn Airport,Fulleborn,FUB
31220,Bumi Hills Airport,布米山,BZH
3000,Joshua Mqabuko Nkomo International Airport,约书亚Mqabuko Nkomo,BUQ
30828,Chipinge Airport,奇平格,CHJ
3003,Buffalo Range Airport,布法罗山脉,BFO
3004,Victoria Falls International Airport,维多利亚瀑布,VFA
3005,Robert Gabriel Mugabe International Airport,罗伯特·加布里埃尔·穆加贝,HRE
3006,Kariba International Airport,卡里巴,KAB
314044,Mahenye Airport,马赫耶,MJW
3009,Mutare Airport,穆塔雷,UTA
3010,Masvingo International Airport,马欣戈,MVZ
3013,Gweru - Thornhill Air Base,格韦鲁-桑希尔空军基地,GWE
3014,Hwange National Park Airport,万基国家公园,HWN
32656,Hwange (Town) Airport,万基（镇）,WKI
29779,Chelinda Malawi Airport,切林达马拉维,CEH
3015,Chileka International Airport,奇莱卡,BLZ
30835,Club Makokola Airport,马科科拉俱乐部,CMK
30602,Dwangwa Airport,德旺瓦,DWA
3016,Karonga Airport,卡隆加,KGJ
3017,Kasungu Airport,卡松古,KBQ
3018,Lilongwe International Airport,利隆圭,LLW
31826,Likoma Island Airport,利科马岛,LIX
30603,Mangochi Airport,曼戈奇,MAI
31998,Monkey Bay Airport,猴子湾,MYZ
31833,Salima Airport,萨利马,LMB
3020,Mzuzu Airport,姆祖祖,ZZU
31806,Lebakeng Airport,勒巴肯,LEF
30070,Leribe Airport,勒里贝,LRB
31808,Lesobeng Airport,莱索本,LES
30097,Mafeteng Airport,马费滕,MFC
30149,Mokhotlong Airport,莫霍特隆,MKH
3022,Moshoeshoe I International Airport,莫斯科第一,MSU
32035,Nkaus Airport,恩考斯,NKU
32151,Pelaneng Airport,佩拉宁,PEL
32557,Quthing Airport,库辛,UTG
30309,Qacha's Nek Airport,卡塔尔内克,UNE
30404,Sehonghong Airport,色洪,SHK
32317,Sekakes Airport,塞卡克斯,SKQ
30405,Semonkong Airport,西贡,SOK
32298,Seshutes Airport,塞舒特斯,SHZ
32442,Thaba-Tseka Airport,Thaba Tseka,THB
32453,Tlokoeng Airport,特洛肯,TKO
315385,Ai-Ais Airport,艾艾,AIW
3024,Arandis Airport,阿兰迪斯,ADI
29555,Gobabis Airport,戈巴比斯,GOG
3026,Grootfontein Airport,Grootfontein,GFY
312717,Halali Airport,哈拉利,HAL
312737,Karasburg Airport,卡拉斯堡,KAS
3027,Katima Mulilo Airport,卡蒂玛·穆利洛,MPA
3028,Keetmanshoop Airport,Keetmanshoop,KMP
29579,Lianshulu Airport,莲树路,LHU
3029,Luderitz Airport,卢德里茨,LUD
29592,Mount Etjo Airport,埃乔山,MJO
314120,Midgard Airport,Midgard,MQG
29590,Mokuti Lodge Airport,莫库蒂旅馆,OKU
29596,Namutoni Airport,纳穆托尼,NNI
3031,Ondangwa Airport,Ondangwa,OND
29605,Omega Airport,欧米茄,OMG
3032,Oranjemund Airport,奥兰杰蒙德,OMD
29600,Okaukuejo Airport,Okakuejo,OKF
318394,Opuwa Airport,奥普瓦,OPW
315376,Oshakati Airport,奥沙卡提,OHI
29610,Otjiwarongo Airport,大田,OTJ
3035,Rundu Airport,润都,NDU
29620,Skorpion Mine Airport,斯科尔皮恩矿山,RHN
29627,Swakopmund Municipal Aerodrome,斯瓦科普蒙德市政,SWP
29619,Sesriem Airstrip,塞斯里姆空难,SZM
309424,Terrace Bay Airport,露台湾,TCY
3036,Tsumeb Airport,Tsumeb,TSB
3037,Walvis Bay Airport,沃尔维斯湾,WVB
3038,Eros Airport,埃洛斯,ERS
3039,Hosea Kutako International Airport,何西阿库塔科,WDH
3040,Ndjili International Airport,恩德吉利,FIH
3041,Ndolo Airport,恩多洛,NLO
3042,Muanda Airport,穆安达,MNB
30783,Boma Airport,博马,BOA
31875,Luozi Airport,罗子,LZI
31877,Tshimpi Airport,Tshimpi,MAT
32033,N'Kolo-Fuma Airport,恩科洛富马,NKL
31679,Inongo Airport,伊农戈,INO
32030,Nioki Airport,新木,NIO
3044,Bandundu Airport,班顿杜,FDU
31775,Kiri Airport,基里,KRZ
3045,Kikwit Airport,基奎特,KKW
31665,Idiofa Airport,Idiofa,IDF
31863,Lusanga Airport,卢桑加,LUS
31957,Masi Manimba Airport,马西马尼巴,MSM
3046,Mbandaka Airport,姆班达卡,MDK
30796,Basankusu Airport,巴桑库苏,BSU
31825,Libenge Airport,李本格,LIE
3047,Gbadolite Airport,巴多利特,BDT
3048,Gemena Airport,杰梅纳,GMA
3049,Kotakoli Airbase,Kotakoli空军基地,KLI
30773,Bumbar Airport,邦巴尔,BMB
3050,Lisala Airport,利萨拉,LIQ
30779,Boende Airport,博恩德,BNB
31671,Ikela Airport,Ikela,IKL
3052,Bangoka International Airport,班冈,FKI
32716,Yangambi Airport,扬甘比,YAN
3053,Matari Airport,马塔里,IRP
3054,Bunia Airport,布尼亚,BUX
3055,Buta Zega Airport,布塔泽加,BZU
3056,Bukavu Kavumu Airport,布卡武-卡武穆,BKY
308150,Rughenda Airfield,鲁根达,RUE
3057,Goma International Airport,戈马,GOM
30780,Beni Airport,贝尼,BNC
3058,Kindu Airport,金杜,KND
31759,Kinkungwa Airport,金昆瓦,KLY
32178,Punia Airport,普尼亚,PUN
3059,Lubumbashi International Airport,卢本巴希,FBM
32182,Pweto Airport,普韦托,PWO
31739,Kasenga Airport,卡森加,KEC
3060,Kolwezi Airport,科尔韦齐,KWZ
31929,Manono Airport,马诺诺,MNO
30693,Moba Airport,莫巴,BDV
3061,Kalemie Airport,卡莱米,FMI
31727,Kabalo Airport,卡巴洛,KBO
31767,Kongolo Airport,Kongolo,KOO
31455,Kamina City Airport,卡米纳市,KMN
31716,Kapanga Airport,卡潘加,KAP
31764,Kaniama Airport,卡尼亚马,KNM
3063,Kananga Airport,卡南加,KGA
31873,Luiza Airport,路易扎,LZA
32478,Tshikapa Airport,齐卡帕,TSH
31827,Lodja Airport,洛贾,LJA
31797,Lusambo Airport,卢桑博,LBO
31891,Mweka Airport,姆韦卡,MEW
30676,Basongo Airport,巴松戈,BAN
32156,Ilebo Airport,伊勒博,PFR
3064,Mbuji Mayi Airport,姆布吉马伊,MJM
31726,Tunta Airport,通塔,KBN
30633,Akieni Airport,阿基尼,AKE
35322,Gamba Airport,甘巴,GAX
17573,Gabbs Airport,加布斯,GAB
3066,Modibo Keita International Airport,莫迪博·凯塔,BKO
31555,Goundam Airport,贡丹,GUD
3067,Gao Airport,高,GAQ
31765,Kenieba Airport,基涅巴,KNZ
31783,Koutiala Airport,库蒂亚拉,KTX
3068,Kayes Dag Dag Airport,Kayes Dag Dag,KYS
3069,Mopti Ambod茅djo International Airport,莫普蒂·安博德茅djo,MZI
32046,Nara Airport,奈良,NRM
32031,Nioro du Sahel Airport,萨赫勒,NIX
31778,Sikasso Airport,锡卡索,KSS
3071,Timbuktu Airport,廷巴克图,TOM
31034,Y茅liman茅 Airport,Y茅利马人茅 ,EYL
307735,Guasopa Airport,瓜索帕,GAZ
30935,Dornoch Airfield,多尔诺赫,DOC
31147,Flotta Isle Airport,弗洛塔岛,FLH
31199,Foula Airfield,富拉,FOA
35156,Out Skerries Airfield,Skerries外,OUK
32175,Papa Stour Airport,帕帕斯托尔,PSV
29640,Glenforsa Airfield,格伦福萨,ULL
319712,Garbaharey Airport,加尔巴哈雷,GBM
3076,Banjul International Airport,班珠尔,BJL
3077,Fuerteventura Airport,富特文图拉,FUE
3078,La Gomera Airport,拉戈梅拉,GMZ
3079,El Hierro Airport,El Hierro,VDE
3080,La Palma Airport,拉帕尔马,SPC
3081,Gran Canaria Airport,大加那利,LPA
3082,C茅sar Manrique-Lanzarote Airport,C茅萨曼里克兰萨罗特,ACE
3083,Tenerife Sur Airport,南特内里费岛,TFS
309152,Gravatai Airport,格拉瓦泰,GCV
3084,Tenerife Norte-Ciudad de La Laguna Airport,北特内里费岛拉古纳城,TFN
35151,Ceuta Heliport,休达直升,JCU
3093,Melilla Airport,梅利利亚,MLN
309161,Gewoia Airport,Gewoia,GEW
318337,Camopi Airport,卡莫比,OYC
31728,Bo Airport,Bo,KBS
17594,Pope Field,教皇球场,GFD
31517,Gbangbatok Airport,邦巴托克,GBK
31525,Hastings Airport,黑斯廷斯,HGS
31721,Kabala Airport,卡巴拉,KBA
31741,Kenema Airport,凯内马,KEN
3095,Lungi International Airport,弗里敦隆吉,FNA
32689,Yengema Airport,Yengema,WYE
39587,Bubaque Airport,布巴克,BQE
3097,Osvaldo Vieira International Airport,奥斯瓦尔多·维埃拉,OXB
309162,Garachin茅 Airport,加拉钦茅 ,GHE
35284,Akunnaaq Heliport,Akunnaaq直升,QCU
31533,Buchanan Airport,布坎南,UCN
30844,Cape Palmas Airport,帕尔马斯角,CPA
32335,Greenville/Sinoe Airport,格林维尔/锡诺,SNI
3098,Spriggs Payne Airport,斯普里格斯-佩恩,MLW
32028,Nimba Airport,宁巴,NIA
309179,Gulgubip Airport,古尔古比普,GLP
3099,Roberts International Airport,罗伯茨,ROB
43203,Sasstown Airport,萨斯敦,SAZ
32443,Tchien Airport,Tchien,THC
32590,Voinjama Airport,沃因贾马,VOI
3101,Al Massira Airport,Al Massira,AGA
3102,Tan Tan Airport,Tan Tan,TTA
300605,Bouarfa Airport,布瓦法,UAR
3103,Fes Sa茂ss International Airport,费斯萨茂ss,FEZ
3105,Moulay Ali Cherif Airport,穆莱·阿里·谢里夫,ERH
3106,Bassatine Airport,巴萨廷,MEK
3107,Oujda Angads Airport,Oujda Angads,OUD
3108,Smara Airport,斯马拉,SMW
31544,Ben Slimane Airport,本·斯利曼,GMD
29694,Beni Mellal Airport,贝尼梅勒,BEM
3109,Rabat-Sal茅 Airport,拉巴特萨尔茅 ,RBA
3110,Dakhla Airport,达赫拉,VIL
3111,Essaouira-Mogador Airport,Essaouira Mogador,ESU
3112,Hassan I Airport,哈桑一世,EUN
3113,Mohammed V International Airport,穆罕默德五世,CMN
3114,Nador Al Aaroui International Airport,Nador Al Aaroui,NDR
3115,Menara Airport,梅纳拉,RAK
3116,Kenitra Air Base,凯尼特拉空军基地,NNA
3117,Ouarzazate Airport,瓦尔扎扎特,OZZ
319715,Golog Maq锚n Airport,果洛小牛队锚n,GMQ
3119,Cherif Al Idrissi Airport,Cherif Al Idrissi,AHU
3120,Sania Ramel Airport,萨尼亚拉梅尔,TTU
3121,Tangier Ibn Battuta Airport,丹吉尔-伊本-巴图塔,TNG
17597,Goodnews Airport,Goodnews,GNU
325736,Blaise Diagne International Airport,布莱斯迪亚涅,DSS
309180,Gora Airstrip,戈拉空难,GOC
6197,Kolda North Airport,科尔达北部,KDA
3122,Ziguinchor Airport,Ziguinchor,ZIG
3123,Cap Skirring Airport,斯基林角,CSK
3124,Kaolack Airport,考拉克,KLC
3125,L茅opold S茅dar Senghor International Airport,L茅安大略省茅达尔桑戈尔,DKR
31879,Ouro Sogui Airport,Ouro Sogui,MAX
32169,Podor Airport,波多尔,POD
32202,Richard Toll Airport,理查德收费,RDT
3126,Saint Louis Airport,圣路易斯,XLS
3127,Bakel Airport,贝克尔,BXE
3128,K茅dougou Airport,K茅斗沟,KGG
32332,Simenti Airport,西门蒂,SMY
3129,Tambacounda Airport,坦巴昆达,TUD
3130,Aioun el Atrouss Airport,阿尤恩阿特洛斯,AEO
32131,Boutilimit Airport,Boutilimit,OTL
32444,Tichitt Airport,蒂奇特,THI
3131,Tidjikja Airport,Tidjikja,TIY
30699,Abbaye Airport,阿巴耶,BGH
3132,Kiffa Airport,基法,KFA
32461,Timbedra Airport,廷贝拉,TMD
3133,N茅ma Airport,N茅马,EMN
30630,Akjoujt Airport,Akjoujt,AJJ
3134,Ka茅di Airport,灵魂茅迪,KED
31934,Letfotar Airport,莱特福塔尔,MOM
323315,Nouakchott鈥揙umtounsy International Airport,努瓦克肖特鈥揙乌姆图恩西,NKC
3136,S茅libaby Airport,S茅利比亚,SEY
32446,Tamchakett Airport,坦查基特,THT
3137,Atar International Airport,阿塔尔,ATR
31126,Fderik Airport,Fderik,FGD
3138,Nouadhibou International Airport,努瓦迪布,NDB
32135,Tazadit Airport,塔扎迪特,OUZ
311387,Grand Cess Airport,Grand Cess,GRC
17599,Granite Mountain Air Station,花岗岩山航空站,GMT
42230,Chiquimula Airport,奇基穆拉,CIQ
42231,Dos Lagunas Airport,多斯拉古纳斯,DON
42232,El Naranjo Airport,El Naranjo,ENJ
42233,Paso Caballos Airport,帕索·卡巴洛斯,PCG
42235,El Pet茅n Airport,El宠物茅n,TKM
42236,Uaxactun Airport,Uaxactun,UAX
32161,Playa Grande Airport,普拉亚格兰德,PKJ
300757,Kirawira B Aerodrome,基拉维拉B,GTZ
3146,Conakry International Airport,科纳克里,CKY
308224,Guriaso (Keraso) Airport,古里亚索（喀拉拉邦）,GUE
3147,Fria Airport,弗里亚,FIG
3148,Faranah Airport,法拉那,FAA
31777,Kissidougou Airport,Kissidougou,KSI
3149,Tata Airport,塔塔,LEK
31886,Macenta Airport,马森塔,MCA
32069,Nz茅r茅kor茅 Airport,Nz公司茅r茅科尔茅 ,NZE
30763,Bok茅 Baralande Airport,博克茅 巴拉兰德,BKJ
32250,Sambailo Airport,桑巴伊洛,SBI
31530,Siguiri Airport,锡圭里,GII
44577,Kankan Airport,堪萨斯,KNN
3150,Am铆lcar Cabral International Airport,是铆拉卡卡布拉尔,SID
31560,Agostinho Neto Airport,Agostinho Neto,NTO
3151,Rabil Airport,拉比尔,BVC
17600,Gordonsville Municipal Airport,戈登斯维尔市,GVE
3152,Maio Airport,马约,MMO
31961,Mosteiros Airport,莫斯泰罗斯,MTI
3153,Praia International Airport,普拉亚,RAI
32287,S茫o Filipe Airport,S茫o菲利佩,SFL
3154,Pregui莽a Airport,Pregui公司莽a,SNE
3155,S茫o Pedro Airport,S茫o佩德罗,VXE
41500,Bemichi Airport,贝米奇,BCG
41501,Botopasi Airport,博托帕西,BTO
41502,Djumu-Djomoe Airport,久穆久穆,DOE
41503,Ladouanie Airport,拉杜阿尼,LDO
41504,Washabo Airport,瓦沙博,WSO
341235,Ghazni Airport,加兹尼,GZI
3157,Addis Ababa Bole International Airport,亚的斯亚贝巴,ADD
3159,Arba Minch Airport,阿尔巴明奇,AMH
3160,Axum Airport,阿克苏姆,AXU
28119,Baco Airport,巴科,BCO
3161,Bahir Dar Airport,巴希尔达尔,BJR
30694,Beica Airport,贝卡,BEI
30885,Dembidollo Airport,登比多洛,DEM
30882,Debra Marcos Airport,德布拉·马科斯,DBM
3162,Aba Tenna Dejazmach Yilma International Airport,Aba Tenna Dejazmach Yilma,DIR
30883,Debre Tabor Airport,Debre Tabor,DBT
31195,Fincha Airport,芬查,FNH
31546,Robe Airport,罗布,GOB
31545,Ghinnir Airport,吉尼尔,GNN
3163,Gambela Airport,甘贝拉,GMB
3164,Gondar Airport,贡达尔,GDQ
3165,Gode Airport,戈德,GDE
31547,Gore Airport,戈尔,GOR
300239,Harar Meda Airport,哈拉尔棉达,QHR
31653,Humera Airport,休米拉,HUE
313314,Wilwal International Airport,威尔沃尔,JIJ
3166,Jimma Airport,金马,JIM
30612,Kebri Dahar Airport,Kebri Dahar,ABK
31815,Kelafo East Airport,Kelafo东,LFO
30664,Hawassa International Airport,哈瓦萨,AWA
3167,Lalibella Airport,拉利贝拉,LLI
314046,Mekane Selam Airport,Mekane Selam,MKS
3168,Alula Aba Nega Airport,Alula Aba Nega,MQX
31568,Metema Airport,Metema,ETE
32017,Mendi Airport,门迪,NDM
313177,Mui River Airport,梅河,MUJ
31960,Mizan Teferi Airport,Mizan Teferi,MTF
312841,Negele Airport,内格尔,EGL
32021,Nejjo Airport,内乔,NEJ
32022,Nekemte Airport,内格默特,NEK
316689,Beles Airport,贝尔斯,PWI
32409,Soddu Airport,索杜,SXU
316765,Shakiso Airport,沙基索,SKR
314658,Semera Airport,塞梅拉,SZE
3169,Asosa Airport,Asosa,ASO
32448,Tippi Airport,蒂皮,TIE
308934,Warder Airport,沃德尔,WRA
17618,Haycock Airport,海科克,HAY
312681,Hatzfeldhaven Airport,哈茨菲尔德黑文,HAZ
3170,Bujumbura Melchior Ndadaye International Airport,布琼布拉Melchior Ndadaye,BJM
31529,Gitega Airport,基特加,GID
307094,Kirundo Airport,基隆多,KRE
333096,Haibei Qilian Airport,海北祁连,HBQ
318151,Hambantota Seaplane Base,汉班托塔水上飞机基地,HBT
30638,Caluula Airport,卡卢拉,ALU
30711,Baidoa Airport,拜多阿,BIB
30865,Qandala Airport,坎德拉,CXN
302296,Baardheere Airport,巴德希尔,BSY
31571,Eil Airport,艾尔,HCM
30792,Bosaso / Bender Qassim International Airport,博萨索/本德-卡西姆,BSA
31552,Gardo Airport,加多,GSR
3171,Egal International Airport,埃加尔,HGA
3172,Berbera Airport,柏培拉,BBO
313906,Lugh Ganane Airport,卢格-加纳,LGX
3173,Kismayo Airport,基斯马尤,KMU
31899,Aden Adde International Airport,亚丁·阿德,MGQ
31572,Beledweyne Airport,贝莱德韦恩,BLW
30836,Hobyo Airport,霍比奥,CMO
31536,Galcaio Airport,加尔卡约,GLK
30837,Iskushuban Airport,伊斯库舒班,CMS
31018,Erigavo Airport,埃里加沃,ERA
30802,Burao Airport,布劳,BUO
319714,Garowe Airport,加洛韦,GGR
3174,Djibouti-Ambouli Airport,吉布提安布利,JIB
39580,Ali-Sabieh Airport,阿里萨比耶,AII
39584,Moucha Airport,穆查,MHI
32082,Obock Airport,奥博克,OBC
32430,Tadjoura Airport,塔朱拉,TDJ
2366,El Minya Airport,El Minya,EMY
2380,Sidi EL Barrani Airport,西迪·巴拉尼,SQK
3175,El Alamein International Airport,阿拉曼,DBB
3177,Asyut International Airport,庇护,ATZ
3180,Borj El Arab International Airport,阿拉伯博尔杰,HBE
3181,Abu Simbel Airport,阿布辛贝尔,ABS
3183,Cairo International Airport,开罗,CAI
2356,Capital International Airport,首都,CCE
3185,Ad Dakhla Airport,阿德达赫拉,DAK
3186,Hurghada International Airport,赫尔格达,HRG
3188,El Jora Airport,El Jora,EGH
3191,Luxor International Airport,卢克索,LXR
3192,Marsa Alam International Airport,马萨阿拉姆,RMF
3193,Marsa Matruh International Airport,马萨马特鲁,MUH
307695,Haelogo Airport,海洛戈,HEO
3195,El Owainat East International Airport,El Owainat东,GSQ
3196,Port Said International Airport,塞得港,PSD
3197,Saint Catherine International Airport,圣凯瑟琳,SKV
300893,Suhaj Mubarak International Airport,苏哈伊·穆巴拉克,HMB
3198,Sharm El Sheikh International Airport,沙姆沙伊赫,SSH
3199,Aswan International Airport,阿斯旺,ASW
32285,Siwa Oasis North Airport,西瓦绿洲北,SEW
335334,Sphinx International Airport,斯芬克斯,SPX
3200,Taba International Airport,塔巴,TCP
3201,El Tor Airport,El Tor,ELT
17620,Hanchey Army (Fort Rucker) Heliport,Hanchey Army（Fort Rucker）直升,HEY
17622,Tusi (Hunter Liggett) Army Heliport,Tusi（Hunter Liggett）陆军直升,HGT
3202,Asmara International Airport,阿斯马拉,ASM
3203,Massawa International Airport,马萨瓦,MSW
3204,Assab International Airport,阿萨布,ASA
32435,Tessenei Airport,泰塞内,TES
17623,Princeville Airport,普林斯维尔,HPV
17628,Waikoloa Heliport,威科洛亚直升,WKL
300863,Huai'an Lianshui International Airport,淮安涟水,HIA
28145,Shilavo Airport,希拉沃,HIL
28481,Amboseli Airport,安博塞利,ASV
313211,Healy Lake Airport,希利湖,HKB
3205,Eldoret International Airport,埃尔多雷特,EDL
28480,Eliye Springs Airport,埃利耶斯普林斯,EYS
31758,Kalokol Airport,卡洛科尔,KLK
31514,Garissa Airport,加里萨,GAS
31611,Hola Airport,霍拉,HOA
3206,Jomo Kenyatta International Airport,内罗毕,NBO
31587,Keekorok Airport,基科罗克,KEU
3207,Kakamega Airport,卡卡梅加,GGM
3208,Kisumu Airport,基苏木,KIS
31673,Kilaguni Airport,基拉古尼,ILU
31743,Kericho Airport,克里乔,KEY
3209,Kitale Airport,基塔莱,KTL
3210,Lokichoggio Airport,洛基乔吉,LKG
3211,Lodwar Airport,洛德瓦,LOK
3212,Manda Airport,曼达,LAU
31842,Loyengalani Airport,洛延加拉尼,LOY
32014,Mandera Airport,曼德拉,NDE
32198,Marsabit Airport,马萨比特,RBT
42703,Mulika Lodge Airport,穆利卡旅馆,JJM
31988,Malindi Airport,马林迪,MYD
3213,Moi International Airport,莫伊,MBA
31594,Mara Serena Lodge Airstrip,Mara Serena Lodge空中旅行,MRE
32141,Moyale Airport,莫亚勒,OYL
32065,Nyeri Airport,尼耶里,NYE
28485,Nakuru Airport,纳库鲁,NUU
3215,Nairobi Wilson Airport,内罗毕威尔逊,WIL
32066,Nanyuki Airport,南宇基,NYK
32500,Samburu Airport,桑布鲁,UAS
31596,Ukunda Airstrip,乌昆达空难,UKA
3217,Wajir Airport,瓦吉尔,WJR
3219,Sirt International Airport / Ghardabiya Airbase,苏尔特/加尔达比亚空军基地,SRX
3221,Ghat Airport,加特,GHT
3222,Kufra Airport,库夫拉,AKF
3223,Benina International Airport,贝尼纳,BEN
3224,Mitiga International Airport,米提加,MJI
3225,Al Abraq International Airport,阿布拉克,LAQ
3226,Sabha Airport,萨卜哈,SEB
3228,Marsa al Brega Airport,马萨布雷加,LMQ
31602,Nafurah 1 Airport,纳富拉1号,NFR
3230,Hon Airport,Hon,HUQ
3232,Ghadames East Airport,加达梅斯东,LTD
